Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Descripcion_Psicologica
4,4,1,4,4,2,1,4,3,3,"Discreto, Confiado, Eficiente, Planificador, Resiliente, Pragmático, Práctico"
3,3,4,5,2,3,4,2,2,4,"Escéptico, Competitivo, Desorganizado, Seguro, Sereno, Original"
1,4,3,4,3,5,2,3,2,4,"Entusiasta, Conciliador, Seguro, Resiliente"
3,4,4,3,2,3,2,3,3,4,"Cooperador, Confiado, Descuidado, Intelectual"
2,4,4,3,2,4,2,3,4,4,"Extrovertido, Conciliador, Confiado, Espontáneo, Original"
3,5,2,3,4,2,1,4,3,2,"Reservado, Compasivo, Organizado, Pies en la tierra"
2,2,1,2,1,4,4,5,3,4,"Entusiasta, Extrovertido, Competitivo, Desconfiado, Minucioso, Imaginativo, Curioso"
3,4,2,5,2,4,2,4,1,4,"Confiado, Conciliador, Organizado, Estable emocionalmente, Imaginativo"
2,4,2,2,3,3,3,4,4,3,"Disciplinado, Minucioso, Vulnerable, Inseguro"
2,4,2,3,3,5,2,5,2,4,"Asertivo, Amable, Cooperador, Minucioso, Resiliente"
3,4,1,5,1,3,2,5,1,5,"Confiado, Compasivo, Fiable, Organizado, Seguro, No convencional, Imaginativo"
5,4,4,3,3,1,2,1,3,2,"Introvertido, Distante, Amable, Cooperador, Relajado, Impulsivo, Práctico, Tradicional"
3,3,2,4,3,3,3,4,1,3,"Organizado, Eficiente, Sereno, Relajado"
2,4,3,4,2,3,2,3,2,4,"Empático, Cooperador, Sereno, Curioso, Creativo"
3,4,2,5,2,3,2,4,1,3,"Cooperador, Confiado, Minucioso, Resiliente"
1,4,4,4,3,4,2,2,2,2,"Asertivo, Amable, Desorganizado, Resiliente, Estable emocionalmente, Pragmático"
3,3,2,2,4,3,3,3,4,2,"Vulnerable, Práctico, Pragmático"
2,4,3,4,1,4,2,3,3,5,"Hablador, Empático, Compasivo, Sereno, Intelectual"
3,3,3,1,3,3,3,3,5,3,"Preocupado, Vulnerable"
3,4,3,4,3,3,1,3,2,4,"Confiado, Cooperador, Estable emocionalmente, Relajado"
3,3,5,2,2,4,3,2,4,3,"Descuidado, Vulnerable, Sensible al estrés"
4,2,5,1,2,2,5,1,4,4,"Discreto, Distante, Desconfiado, Franco, Desorganizado, Sensible al estrés, Original"
3,2,3,3,1,2,4,4,3,4,"Introvertido, Competitivo, Directo, Intelectual"
2,2,5,2,1,4,4,2,4,4,"Entusiasta, Directo, Franco, Descuidado, Desorganizado, Ansioso, Intelectual, Creativo"
3,3,3,2,1,2,2,3,4,4,"Callado, Distante, Ansioso, Imaginativo, Curioso"
3,4,5,4,3,3,2,1,2,3,"Conciliador, Desorganizado, Impulsivo, Estable emocionalmente"
3,5,4,5,2,4,1,3,2,5,"Empático, Conciliador, Flexible, Relajado, Calmado, Creativo, Curioso"
3,4,1,5,3,3,2,5,1,4,"Confiado, Organizado, Seguro"
2,2,2,1,4,4,5,3,4,3,"Extrovertido, Hablador, Escéptico, Inseguro, Ansioso, Convencional"
2,4,3,4,1,4,1,3,2,5,"Extrovertido, Amable, Calmado, Estable emocionalmente, No convencional, Intelectual"
4,2,4,3,2,2,4,3,3,3,"Distante, Introvertido, Competitivo, Espontáneo"
3,4,3,2,1,3,2,4,4,5,"Empático, Preocupado, Ansioso, No convencional, Intelectual"
3,3,2,2,1,4,3,4,4,5,"Minucioso, Eficiente, Inseguro, Temperamental, Intelectual, Original"
3,3,3,1,3,3,4,3,4,3,"Competitivo, Crítico, Temperamental, Ansioso"
4,4,2,4,3,2,2,4,2,4,"Reflexivo, Compasivo, Eficiente, Organizado, Seguro, Resiliente"
4,3,3,2,5,3,4,3,4,2,"Distante, Reservado, Franco, Inseguro, Convencional, Pies en la tierra"
3,3,3,4,4,3,3,3,2,2,"Estable emocionalmente, Seguro, Pies en la tierra"
4,5,5,4,1,3,1,2,2,5,"Introvertido, Empático, Espontáneo, Relajado, Resiliente, Curioso"
3,4,4,2,5,2,3,1,4,1,"Introvertido, Espontáneo, Descuidado, Inseguro, Convencional, Pragmático"
3,3,2,4,3,3,4,4,2,3,"Desconfiado, Competitivo, Planificador, Eficiente, Estable emocionalmente, Relajado"
3,3,2,2,3,3,4,4,4,3,"Competitivo, Disciplinado, Sensible al estrés"
1,2,4,3,3,4,4,2,3,2,"Hablador, Entusiasta, Competitivo, Escéptico, Relajado, Pies en la tierra, Tradicional"
3,3,1,5,3,3,4,5,2,4,"Desconfiado, Directo, Fiable, Organizado, Relajado, Sereno"
4,2,3,2,1,3,5,4,4,5,"Introvertido, Reflexivo, Competitivo, Desconfiado, Vulnerable, Ansioso, Original"
3,5,4,3,2,3,2,2,4,4,"Confiado, Relajado, Imaginativo"
4,4,4,2,1,2,2,2,4,5,"Callado, Cooperador, Conciliador, Relajado, Preocupado, Ansioso, Creativo, No convencional"
3,4,2,1,1,3,2,4,4,4,"Conciliador, Confiado, Organizado, Minucioso, Preocupado, No convencional, Creativo"
1,4,2,3,1,4,3,4,3,5,"Asertivo, Extrovertido, Disciplinado, Intelectual, Creativo"
4,2,2,5,2,3,4,4,2,3,"Introvertido, Escéptico, Directo, Disciplinado, Seguro, Relajado"
3,4,3,1,3,3,2,4,5,3,"Conciliador, Temperamental"
3,4,3,4,3,3,1,3,2,3,"Amable, Relajado"
2,3,1,3,2,3,3,5,3,4,"Disciplinado, Curioso"
1,3,2,4,2,4,4,4,2,4,"Hablador, Entusiasta, Directo, Disciplinado, Resiliente, Imaginativo"
2,4,2,5,2,4,3,4,1,3,"Asertivo, Minucioso, Sereno, Calmado"
2,3,2,4,3,4,2,3,2,3,"Extrovertido, Resiliente"
2,2,3,3,2,4,5,3,4,4,"Sociable, Franco, Intelectual"
3,5,3,3,3,3,1,3,2,4,"Confiado, Compasivo, Estable emocionalmente"
3,3,2,3,2,3,4,4,2,4,"Escéptico, Minucioso, Resiliente, Relajado, Intelectual, Original"
3,3,4,3,3,3,2,3,3,3,"Desorganizado, Relajado"
3,1,4,2,4,2,5,2,3,3,"Reservado, Introvertido, Franco, Flexible, Desorganizado, Pragmático, Pies en la tierra"
2,3,3,5,2,3,2,3,1,4,"Seguro, Curioso, Imaginativo"
5,4,3,2,2,1,1,2,4,4,"Distante, Reservado, Conciliador, Impulsivo, Sensible al estrés, Intelectual"
3,4,2,3,3,3,3,4,3,3,Organizado
1,4,4,4,5,5,2,2,2,2,"Extrovertido, Energético, Cooperador, Impulsivo, Relajado, Tradicional"
5,4,2,3,3,2,2,5,3,3,"Reservado, Callado, Amable, Disciplinado"
2,3,2,3,2,3,2,5,3,4,"Planificador, Eficiente, Intelectual, Imaginativo"
4,5,4,3,2,2,2,2,2,3,"Reflexivo, Introvertido, Confiado, Amable, Flexible, Seguro, Estable emocionalmente"
2,4,4,3,4,3,2,2,2,3,"Conciliador, Relajado, Estable emocionalmente, Resiliente, Tradicional"
2,4,2,2,3,3,2,4,3,3,"Conciliador, Eficiente, Planificador"
5,2,4,1,3,2,5,2,4,3,"Callado, Introvertido, Crítico, Flexible, Desorganizado, Preocupado, Sensible al estrés"
2,4,2,4,2,4,1,4,2,4,"Sociable, Hablador, Compasivo, Fiable, Disciplinado, Relajado, Imaginativo"
3,4,4,4,3,3,2,3,2,4,"Compasivo, Descuidado, Desorganizado, Relajado, Seguro"
3,4,3,3,3,2,3,4,3,3,"Reservado, Discreto"
3,2,3,4,4,2,4,2,3,2,"Discreto, Directo, Competitivo, Flexible, Descuidado, Sereno, Seguro, Realista"
3,3,3,3,2,3,4,3,3,4,"Crítico, Intelectual, Curioso"
2,4,2,5,2,3,2,4,1,4,"Confiado, Eficiente, Seguro, Relajado, Intelectual, No convencional"
4,4,4,1,4,2,1,2,5,2,"Distante, Amable, Relajado, Descuidado, Ansioso, Práctico"
3,2,2,1,2,3,3,3,4,3,"Escéptico, Crítico, Sensible al estrés, Preocupado"
4,3,2,3,3,2,2,4,3,4,"Distante, Reflexivo, Disciplinado, Minucioso"
2,4,3,3,3,4,2,3,2,3,"Energético, Confiado, Cooperador, Estable emocionalmente"
5,3,3,3,4,2,3,3,3,3,"Reflexivo, Práctico, Tradicional"
1,4,3,5,2,5,3,3,2,4,"Asertivo, Extrovertido, Resiliente, Calmado, Curioso, Original"
2,3,5,5,2,5,4,2,1,4,"Asertivo, Competitivo, Franco, Relajado, Seguro, Curioso, Original"
2,3,5,3,3,4,4,2,3,3,"Entusiasta, Sociable, Directo, Desconfiado, Relajado, Espontáneo"
3,4,2,3,4,2,2,3,4,3,"Reflexivo, Conciliador, Empático, Convencional"
4,2,2,5,3,2,5,4,1,4,"Introvertido, Desconfiado, Disciplinado, Planificador, Resiliente"
2,1,2,3,5,4,4,3,3,2,"Sociable, Entusiasta, Desconfiado, Crítico, Pragmático"
5,4,2,4,2,1,2,3,3,4,"Discreto, Callado, Compasivo, Seguro, Curioso, Creativo"
5,3,3,3,3,2,2,3,3,3,"Reservado, Distante"
1,3,5,4,2,4,2,2,2,3,"Asertivo, Sociable, Impulsivo, Descuidado, Relajado"
2,3,4,3,2,4,3,2,3,4,"Asertivo, Descuidado, Desorganizado, Imaginativo"
2,2,1,2,4,3,4,4,3,3,"Franco, Fiable, Organizado, Pragmático"
4,4,1,3,3,2,1,5,2,3,"Introvertido, Reservado, Compasivo, Amable, Planificador, Sereno, Relajado"
2,3,2,1,1,3,2,3,4,5,"Sensible al estrés, Preocupado, Intelectual"
4,4,4,3,2,2,1,2,4,3,"Reservado, Conciliador, Desorganizado, Espontáneo"
4,4,3,5,3,2,2,3,1,4,"Reservado, Cooperador, Compasivo, Calmado"
3,5,3,4,2,3,1,4,2,4,"Confiado, Seguro, Creativo"
3,4,2,4,3,3,1,4,2,4,"Conciliador, Minucioso, Resiliente, Sereno"
3,3,3,3,2,3,3,2,3,4,"Relajado, Imaginativo, Creativo"
3,4,1,2,4,4,2,5,3,2,"Amable, Cooperador, Fiable, Convencional"
2,3,3,3,4,4,3,3,4,2,"Asertivo, Convencional"
5,3,3,4,3,1,3,2,2,2,"Reflexivo, Relajado, Seguro, Práctico, Realista"
1,4,2,4,1,5,1,3,2,5,"Entusiasta, Sociable, Cooperador, Compasivo, Sereno, Intelectual"
3,4,4,3,3,3,2,3,2,3,"Confiado, Espontáneo, Impulsivo, Seguro"
5,4,2,2,3,1,2,4,4,3,"Reflexivo, Amable, Planificador, Minucioso, Preocupado"
2,4,1,4,3,5,2,5,2,4,"Hablador, Confiado, Amable, Organizado, Estable emocionalmente, Relajado"
5,4,3,3,3,1,2,3,3,2,"Reservado, Amable, Práctico"
4,3,2,4,2,2,3,4,3,4,"Introvertido, Minucioso, Relajado, Creativo, Imaginativo"
3,3,2,5,1,3,3,3,2,5,"Sereno, No convencional, Imaginativo"
3,4,2,2,3,3,2,4,3,3,"Confiado, Cooperador, Organizado"
3,4,3,3,4,3,3,3,3,3,Práctico
4,4,1,4,2,3,2,4,2,4,"Callado, Introvertido, Conciliador, Planificador, Calmado, Relajado, Intelectual"
3,3,3,3,3,4,3,2,3,3,Flexible
5,3,3,3,3,1,3,3,3,3,"Introvertido, Reservado"
3,2,4,3,2,3,3,2,3,4,"Escéptico, Directo, Relajado, Flexible, Intelectual"
2,4,3,4,2,4,3,4,2,4,"Entusiasta, Sereno, Calmado, Creativo, Intelectual"
4,3,2,4,1,3,3,4,2,5,"Introvertido, Callado, Planificador, Sereno, Estable emocionalmente, No convencional, Curioso"
1,5,4,5,2,5,1,2,2,4,"Hablador, Empático, Cooperador, Flexible, Descuidado, Estable emocionalmente, Relajado, Original"
4,4,3,3,4,3,3,4,2,3,"Reflexivo, Distante, Seguro, Sereno, Pies en la tierra"
3,3,4,2,1,3,4,3,4,5,"Competitivo, Relajado, Ansioso, Imaginativo, Original"
1,4,4,3,3,5,1,2,3,4,"Asertivo, Compasivo, Desorganizado"
3,3,4,3,2,3,3,2,3,4,"Flexible, Espontáneo, Imaginativo, No convencional"
4,3,4,2,2,3,2,2,5,3,"Reservado, Impulsivo, Temperamental, Vulnerable"
3,4,2,4,2,3,3,4,1,4,"Fiable, Sereno, Imaginativo, Intelectual"
3,4,1,2,2,3,3,4,4,4,"Planificador, Fiable, Ansioso, Preocupado, Creativo, Original"
4,3,4,3,3,2,3,3,3,3,"Reservado, Descuidado"
3,4,4,1,3,2,2,3,4,2,"Reservado, Cooperador, Relajado, Preocupado, Convencional"
3,3,5,2,1,3,2,1,4,4,"Impulsivo, Inseguro, Preocupado, Creativo"
5,3,3,3,3,2,3,3,3,3,"Reservado, Callado"
4,5,1,2,3,1,1,4,3,3,"Callado, Conciliador, Amable, Fiable"
3,3,3,5,2,3,4,3,2,4,"Directo, Calmado, Estable emocionalmente, Creativo"
4,4,1,3,1,3,1,4,3,5,"Reservado, Empático, Eficiente, Disciplinado, Creativo"
3,5,4,5,5,4,1,2,1,2,"Empático, Compasivo, Desorganizado, Espontáneo, Resiliente, Relajado, Realista, Convencional"
3,4,2,5,3,2,2,4,1,4,"Distante, Discreto, Confiado, Amable, Organizado, Minucioso, Estable emocionalmente, Sereno"
5,4,3,4,3,2,3,3,2,3,"Discreto, Callado, Relajado, Estable emocionalmente"
5,4,2,2,3,2,3,4,5,3,"Distante, Callado, Disciplinado, Organizado, Inseguro"
3,4,3,5,2,4,2,3,2,4,"Amable, Empático, Sereno, Seguro, Curioso, Creativo"
3,3,2,3,2,3,4,4,3,3,"Directo, Competitivo, Minucioso"
2,4,3,3,3,3,2,3,2,3,"Cooperador, Conciliador, Calmado"
1,4,3,1,3,4,2,3,5,3,"Extrovertido, Compasivo, Amable, Preocupado"
4,4,2,4,2,2,2,3,2,3,"Reservado, Amable, Confiado, Resiliente, Seguro"
3,3,3,4,1,4,3,4,2,5,"Estable emocionalmente, Sereno, No convencional"
3,4,3,3,3,3,2,3,3,3,Confiado
3,4,3,3,2,3,1,4,2,4,"Empático, Sereno, Original"
3,3,2,2,2,3,4,4,4,4,"Crítico, Organizado, Vulnerable, Ansioso, Creativo, No convencional"
4,4,2,5,3,2,1,4,1,4,"Discreto, Empático, Amable, Disciplinado, Seguro"
4,2,4,2,1,3,3,2,3,5,"Reflexivo, Directo, Relajado, Original, Curioso"
4,4,3,5,1,2,2,4,1,5,"Distante, Callado, Amable, Sereno, Calmado, Curioso, Imaginativo"
2,3,4,3,4,5,3,3,4,3,"Energético, Extrovertido, Espontáneo, Impulsivo, Convencional"
5,3,5,4,1,2,4,1,3,5,"Introvertido, Crítico, Escéptico, Impulsivo, Relajado, Resiliente, Original"
5,2,2,2,1,1,4,3,4,5,"Discreto, Distante, Escéptico, Franco, Sensible al estrés, Curioso"
2,4,1,4,4,4,2,4,3,3,"Energético, Asertivo, Cooperador, Confiado, Planificador, Resiliente, Calmado, Convencional"
2,2,3,3,2,3,5,3,3,5,"Competitivo, Crítico, Curioso"
5,3,2,1,2,1,3,4,4,4,"Discreto, Introvertido, Eficiente, Fiable, Preocupado, Curioso"
2,4,3,4,3,4,2,3,2,3,"Hablador, Asertivo, Amable, Empático, Sereno, Relajado"
3,5,2,4,3,3,1,3,1,3,"Amable, Seguro"
3,5,2,3,2,3,1,4,3,4,"Compasivo, Planificador, No convencional"
3,4,1,4,3,3,2,5,2,3,"Compasivo, Confiado, Planificador, Disciplinado, Relajado"
1,3,2,3,1,4,3,4,2,4,"Hablador, Eficiente, Relajado, Original, Curioso"
4,3,2,2,2,2,4,3,3,4,"Distante, Crítico, Creativo, Original"
2,4,3,4,2,3,2,3,2,4,"Empático, Calmado, Original"
4,3,3,4,4,2,3,3,3,2,"Callado, Sereno, Práctico, Pies en la tierra"
3,3,3,3,1,3,3,3,3,4,Creativo
5,4,1,2,5,1,3,5,4,2,"Discreto, Callado, Organizado, Preocupado, Realista"
3,3,4,1,1,3,4,3,4,4,"Crítico, Relajado, Inseguro, Sensible al estrés, Intelectual, No convencional"
4,4,4,3,1,2,3,3,3,4,"Reservado, Introvertido, Impulsivo, Flexible, Intelectual, Creativo"
3,3,5,2,3,2,3,2,3,3,"Distante, Relajado"
2,3,1,4,3,4,2,5,1,3,"Energético, Entusiasta, Eficiente, Estable emocionalmente, Seguro"
4,3,4,4,2,2,3,2,3,4,"Reflexivo, Impulsivo, Espontáneo, Seguro, Curioso, Imaginativo"
3,2,3,2,2,4,3,3,3,4,"Crítico, Franco, No convencional, Curioso"
2,4,2,3,2,3,2,4,3,3,"Cooperador, Minucioso"
4,4,4,3,2,3,3,2,3,4,"Reservado, Desorganizado, No convencional"
4,3,4,3,3,2,4,3,2,3,"Reservado, Desconfiado, Competitivo, Desorganizado, Relajado, Resiliente"
3,3,3,3,3,3,3,3,3,3,Perfil Equilibrado / Moderado
4,4,4,1,2,2,2,2,4,4,"Callado, Distante, Compasivo, Cooperador, Descuidado, Ansioso, Inseguro, Imaginativo"
1,2,2,5,4,5,3,4,1,3,"Extrovertido, Asertivo, Escéptico, Eficiente, Seguro, Resiliente, Convencional, Realista"
4,3,3,1,3,2,2,4,4,4,"Distante, Temperamental, Vulnerable"
1,3,3,2,1,5,4,3,3,5,"Entusiasta, Hablador, Desconfiado, Competitivo, Imaginativo"
2,4,3,4,3,4,2,3,2,3,"Asertivo, Entusiasta, Conciliador, Relajado, Sereno"
2,4,3,4,3,3,2,3,2,3,"Confiado, Seguro, Estable emocionalmente"
3,3,2,3,4,2,2,4,2,2,"Distante, Reflexivo, Fiable, Minucioso, Seguro, Tradicional"
2,5,4,4,3,4,2,2,2,3,"Asertivo, Energético, Empático, Amable, Espontáneo, Relajado"
3,3,4,5,3,4,3,3,1,3,"Relajado, Espontáneo, Resiliente"
2,4,5,2,4,4,2,2,4,3,"Asertivo, Extrovertido, Empático, Confiado, Desorganizado, Relajado, Sensible al estrés, Vulnerable, Pies en la tierra"
5,3,3,3,3,2,4,2,3,3,"Callado, Introvertido, Escéptico, Relajado"
4,4,3,4,1,3,2,3,2,4,"Distante, Confiado, Cooperador, Calmado, Estable emocionalmente, Intelectual"
4,3,4,5,3,2,3,2,2,3,"Discreto, Introvertido, Desorganizado, Flexible, Resiliente"
5,4,2,3,3,2,2,4,3,3,"Introvertido, Reservado, Conciliador, Organizado"
3,2,4,1,3,4,4,2,5,3,"Crítico, Competitivo, Desorganizado, Relajado, Sensible al estrés"
1,5,3,2,2,4,1,3,3,4,"Extrovertido, Asertivo, Cooperador, Compasivo, No convencional, Creativo"
4,4,4,3,3,2,1,2,3,3,"Callado, Reservado, Compasivo, Flexible"
3,4,4,3,1,3,2,2,4,5,"Amable, Empático, Flexible, Espontáneo, No convencional, Intelectual"
2,3,3,5,3,4,3,3,2,3,"Energético, Estable emocionalmente, Relajado"
3,4,1,2,2,3,2,5,4,4,"Amable, Cooperador, Fiable, Inseguro, Vulnerable, Creativo"
4,3,3,4,2,3,2,4,2,3,"Reservado, Reflexivo, Relajado"
1,5,3,2,2,4,1,3,3,4,"Asertivo, Confiado, Amable, Original, No convencional"
3,3,2,4,4,3,4,4,1,3,"Crítico, Planificador, Fiable, Seguro, Realista"
1,4,1,2,4,4,2,4,4,2,"Sociable, Extrovertido, Cooperador, Amable, Planificador, Vulnerable, Temperamental, Tradicional, Realista"
3,3,2,2,3,3,3,3,3,3,Perfil Equilibrado / Moderado
4,3,3,3,3,2,3,4,2,4,"Reservado, Calmado, Sereno"
2,3,1,3,1,4,2,5,3,4,"Sociable, Hablador, Eficiente, Imaginativo, Creativo"
2,4,3,4,3,4,2,3,2,3,"Asertivo, Sociable, Compasivo, Relajado, Sereno"
5,4,1,4,1,2,3,4,3,5,"Reflexivo, Distante, Organizado, Calmado, Relajado, Curioso"
3,3,4,3,2,2,4,3,3,4,"Reflexivo, Directo, Desconfiado, Descuidado, Flexible, Creativo, Intelectual"
4,5,2,4,3,2,1,4,2,4,"Discreto, Amable, Confiado, Fiable, Sereno, Estable emocionalmente"
2,5,4,3,3,3,1,3,3,3,"Confiado, Espontáneo, Flexible"
2,3,2,4,1,3,3,3,2,4,"Relajado, Sereno, Curioso"
2,3,4,2,2,3,4,2,4,5,"Escéptico, Flexible, Sensible al estrés, Imaginativo"
3,4,2,3,3,3,2,4,3,3,"Confiado, Cooperador, Minucioso"
3,5,1,2,2,3,1,4,3,4,"Empático, Compasivo, Minucioso, No convencional"
2,4,3,4,1,4,3,3,2,5,"Asertivo, Entusiasta, Resiliente, Relajado, Intelectual, Imaginativo"
4,3,2,4,2,2,4,4,3,3,"Introvertido, Directo, Eficiente, Sereno"
1,4,1,5,1,5,1,5,1,5,"Hablador, Conciliador, Amable, Organizado, Fiable, Calmado, Intelectual"
1,4,4,3,2,4,1,3,3,4,"Entusiasta, Empático, Flexible, No convencional, Curioso"
4,2,4,3,1,2,4,3,3,5,"Reflexivo, Desconfiado, Impulsivo, Intelectual, Creativo"
4,3,4,1,3,2,3,2,5,3,"Reservado, Relajado, Inseguro, Ansioso"
3,3,5,2,2,3,3,1,4,4,"Impulsivo, Sensible al estrés, Imaginativo, Creativo"
2,4,2,5,1,4,3,4,1,5,"Asertivo, Minucioso, Organizado, Relajado, Sereno, Creativo"
1,4,2,4,3,4,2,4,2,4,"Entusiasta, Extrovertido, Empático, Amable, Minucioso, Fiable, Seguro, Calmado"
2,5,2,3,2,4,1,4,2,4,"Hablador, Empático, Cooperador, Minucioso, Fiable, Seguro, Calmado, Original, Curioso"
2,4,5,4,2,4,1,2,2,4,"Energético, Sociable, Amable, Cooperador, Relajado, Desorganizado, Estable emocionalmente, Seguro, Intelectual, Original"
2,2,4,4,2,4,4,2,3,4,"Sociable, Escéptico, Competitivo, Flexible, Resiliente, Curioso"
4,4,2,5,1,3,2,4,2,5,"Reservado, Discreto, Compasivo, Conciliador, Minucioso, Disciplinado, Calmado, Resiliente, Imaginativo, No convencional"
2,5,2,5,4,3,2,3,1,2,"Compasivo, Resiliente, Estable emocionalmente, Pragmático"
5,4,4,3,3,2,2,2,3,3,"Discreto, Introvertido, Cooperador, Confiado, Desorganizado, Espontáneo"
3,3,4,4,2,3,2,2,3,4,"Impulsivo, Relajado, Seguro, Curioso, Imaginativo"
4,4,4,3,1,3,2,2,3,5,"Reservado, Amable, Cooperador, Desorganizado, Flexible, Curioso, No convencional"
3,2,4,4,1,3,4,2,2,4,"Desconfiado, Desorganizado, Estable emocionalmente, Calmado, Imaginativo, No convencional"
3,2,4,2,2,2,4,1,4,3,"Discreto, Desconfiado, Crítico, Espontáneo, Flexible, Sensible al estrés, Vulnerable"
4,3,4,1,1,2,3,1,5,5,"Reflexivo, Flexible, Desorganizado, Sensible al estrés, Vulnerable, Original"
4,3,1,4,1,2,4,5,2,5,"Reflexivo, Discreto, Escéptico, Desconfiado, Disciplinado, Minucioso, Calmado, No convencional"
3,3,3,4,1,4,3,2,3,4,"Impulsivo, Resiliente, Relajado, Curioso, Intelectual"
3,2,3,2,2,3,4,4,4,4,"Crítico, Competitivo, Preocupado, Temperamental, No convencional"
5,3,3,1,2,2,4,3,4,4,"Distante, Directo, Preocupado, Original"
5,3,4,2,2,1,3,2,3,4,"Distante, Espontáneo, Intelectual, Original"
2,3,4,4,4,4,4,3,3,3,"Hablador, Directo, Crítico, Relajado, Calmado, Realista, Pies en la tierra"
3,2,3,2,4,3,4,3,4,3,"Competitivo, Vulnerable, Preocupado, Convencional"
3,2,2,4,4,3,4,3,3,2,"Directo, Crítico, Relajado, Calmado, Tradicional"
3,4,5,2,3,3,2,2,4,3,"Conciliador, Flexible, Relajado, Inseguro"
2,5,3,2,2,4,1,3,3,4,"Entusiasta, Compasivo, Conciliador, Original, No convencional"
3,3,3,2,1,3,3,4,4,5,"Temperamental, Curioso"
3,2,3,1,2,3,3,4,5,4,"Franco, Desconfiado, Inseguro, Temperamental, Intelectual, Curioso"
2,4,3,4,2,4,3,4,2,4,"Extrovertido, Sociable, Seguro, Relajado, Original"
2,4,2,2,2,4,1,4,3,3,"Asertivo, Compasivo, Cooperador, Organizado"
4,3,4,2,2,2,2,3,4,3,"Discreto, Impulsivo, Relajado, Vulnerable, Inseguro"
3,3,3,3,4,2,4,3,3,3,"Discreto, Competitivo, Franco, Tradicional"
3,5,1,5,1,3,1,4,2,5,"Cooperador, Compasivo, Organizado, Disciplinado, Relajado, Sereno, Imaginativo, No convencional"
3,3,4,3,1,4,2,2,3,5,"Espontáneo, Descuidado, Intelectual"
3,4,1,3,1,3,2,4,2,4,"Cooperador, Disciplinado, Seguro, No convencional"
3,3,2,2,2,3,3,5,4,4,"Fiable, Minucioso, Inseguro, Ansioso, Creativo"
2,2,2,3,3,4,4,3,2,3,"Entusiasta, Asertivo, Crítico, Desconfiado, Seguro"
3,3,3,4,3,3,2,3,2,3,"Sereno, Seguro"
3,4,3,2,2,2,2,3,3,4,"Reflexivo, Discreto, Empático, Cooperador, No convencional, Creativo"
4,3,3,2,4,2,3,4,4,3,"Callado, Vulnerable, Temperamental, Pies en la tierra, Tradicional"
4,4,5,1,3,2,2,2,5,4,"Distante, Reservado, Empático, Amable, Espontáneo, Inseguro"
3,5,1,4,3,3,1,5,2,4,"Amable, Compasivo, Disciplinado, Organizado, Resiliente"
3,3,3,4,2,2,3,3,3,4,"Callado, Relajado, Imaginativo"
2,3,3,4,2,3,2,2,2,4,"Impulsivo, Relajado, No convencional, Curioso"
2,4,2,5,1,3,1,4,2,5,"Cooperador, Amable, Minucioso, Eficiente, Estable emocionalmente, Calmado, Intelectual"
3,2,2,4,1,4,3,4,1,4,"Escéptico, Minucioso, Calmado, Relajado, Curioso, No convencional"
2,3,2,5,3,4,3,4,1,4,"Energético, Organizado, Estable emocionalmente, Seguro"
3,3,4,4,1,3,2,3,3,4,"Descuidado, Espontáneo, Estable emocionalmente, Sereno, Intelectual"
3,3,5,2,4,3,2,2,4,2,"Desorganizado, Espontáneo, Temperamental, Preocupado, Práctico"
3,3,4,1,4,3,2,3,4,3,"Desorganizado, Flexible, Inseguro, Realista, Pragmático"
2,3,2,1,1,4,3,3,5,5,"Extrovertido, Vulnerable, Creativo, Intelectual"
4,4,5,3,2,3,2,1,4,4,"Callado, Cooperador, Empático, Espontáneo, Relajado, Imaginativo"
5,4,3,4,2,2,1,3,2,4,"Reflexivo, Empático, Amable, Sereno, Creativo, Curioso"
3,2,2,3,3,3,4,4,2,4,"Franco, Directo, Eficiente, Resiliente, Calmado"
3,4,1,4,3,3,1,5,2,3,"Amable, Cooperador, Minucioso, Seguro, Resiliente"
2,1,2,2,1,4,5,5,3,5,"Hablador, Extrovertido, Desconfiado, Competitivo, Disciplinado, Intelectual, Original"
4,3,2,4,2,2,3,4,2,4,"Callado, Organizado, Seguro, Relajado, Original, Creativo"
3,3,3,1,3,3,3,3,4,4,Temperamental
2,3,3,1,2,3,3,4,5,3,"Preocupado, Sensible al estrés"
3,4,1,3,1,3,2,5,3,5,"Empático, Conciliador, Disciplinado, Minucioso, Curioso"
5,3,2,2,1,2,2,3,3,4,"Distante, Introvertido, Original, Curioso"
4,2,5,1,2,2,3,1,5,4,"Callado, Reflexivo, Escéptico, Desconfiado, Espontáneo, Sensible al estrés, Intelectual"
4,3,3,3,3,2,3,3,3,4,Reflexivo
4,4,3,4,2,3,2,3,3,4,"Introvertido, Distante, Confiado, Estable emocionalmente, Original, Intelectual"
1,3,3,4,1,5,3,2,1,5,"Hablador, Flexible, Relajado, Seguro, Original, Intelectual"
3,3,2,5,2,3,2,5,1,4,"Planificador, Seguro, No convencional, Curioso"
4,2,3,2,3,3,3,3,4,3,"Distante, Callado, Franco, Competitivo, Inseguro, Temperamental"
4,5,3,2,1,3,1,3,4,5,"Reflexivo, Discreto, Compasivo, Inseguro, Creativo, Original"
4,4,3,4,2,3,2,3,2,4,"Callado, Compasivo, Confiado, Relajado, No convencional"
3,2,2,3,3,3,4,4,3,3,"Directo, Competitivo, Planificador, Eficiente"
